Pixel_i,Module1,Module2,Inner_Outer,Left_Right_Mid,Node1,Node2,X,Y,Z,Strip
999,1,1,in_to_out,mid,FOR,GET,-5.522455808817851,-148.83617345113012,-13.157989561944113,2
1000,1,1,in_to_out,mid,FOR,GET,-5.713946168952423,-148.4677499910397,-13.666076208348583,2
1001,1,1,in_to_out,mid,FOR,GET,-5.905436529086995,-148.0993265309493,-14.174162854753053,2
1002,1,1,in_to_out,mid,FOR,GET,-6.0969268892215664,-147.7309030708589,-14.682249501157523,2
1003,1,1,in_to_out,mid,FOR,GET,-6.288417249356138,-147.36247961076847,-15.190336147561993,2
1004,1,1,in_to_out,mid,FOR,GET,-6.47990760949071,-146.99405615067806,-15.698422793966463,2
1005,1,1,in_to_out,mid,FOR,GET,-6.671397969625282,-146.62563269058765,-16.206509440370933,2
1006,1,1,in_to_out,mid,FOR,GET,-6.862888329759854,-146.25720923049724,-16.714596086775405,2
1007,1,1,in_to_out,mid,FOR,GET,-7.054378689894426,-145.88878577040683,-17.222682733179877,2
1008,1,1,in_to_out,mid,FOR,GET,-7.245869050028998,-145.52036231031641,-17.73076937958435,2
1009,1,1,in_to_out,mid,FOR,GET,-7.43735941016357,-145.151938850226,-18.23885602598882,2
1010,1,1,in_to_out,mid,FOR,GET,-7.6288497702981415,-144.7835153901356,-18.746942672393292,2
1011,1,1,in_to_out,mid,FOR,GET,-7.820340130432713,-144.41509193004518,-19.255029318797764,2
1012,1,1,in_to_out,mid,FOR,GET,-8.011830490567286,-144.04666846995477,-19.763115965202235,2
1013,1,1,in_to_out,mid,FOR,GET,-8.203320850701859,-143.67824500986436,-20.271202611606707,2
1014,1,1,in_to_out,mid,FOR,GET,-8.394811210836432,-143.30982154977394,-20.77928925801118,2
1015,1,1,in_to_out,mid,FOR,GET,-8.586301570971004,-142.94139808968353,-21.28737590441565,2
1016,1,1,in_to_out,mid,FOR,GET,-8.777791931105577,-142.57297462959312,-21.795462550820123,2
1017,1,1,in_to_out,mid,FOR,GET,-8.96928229124015,-142.2045511695027,-22.303549197224594,2
1018,1,1,in_to_out,mid,FOR,GET,-9.160772651374723,-141.8361277094123,-22.811635843629066,2
1019,1,1,in_to_out,mid,FOR,GET,-9.352263011509296,-141.46770424932188,-23.319722490033538,2
1020,1,1,in_to_out,mid,FOR,GET,-9.543753371643868,-141.09928078923147,-23.82780913643801,2
1021,1,1,in_to_out,mid,FOR,GET,-9.735243731778441,-140.73085732914106,-24.33589578284248,2
1022,1,1,in_to_out,mid,FOR,GET,-9.926734091913014,-140.36243386905065,-24.843982429246953,2
1023,1,1,in_to_out,mid,FOR,GET,-10.118224452047587,-139.99401040896024,-25.352069075651425,2
1024,1,1,in_to_out,mid,FOR,GET,-10.30971481218216,-139.62558694886982,-25.860155722055897,2
1025,1,1,in_to_out,mid,FOR,GET,-10.501205172316732,-139.2571634887794,-26.36824236846037,2
1026,1,1,in_to_out,mid,FOR,GET,-10.692695532451305,-138.888740028689,-26.87632901486484,2
1027,1,1,in_to_out,mid,FOR,GET,-10.884185892585878,-138.5203165685986,-27.384415661269312,2
1028,1,1,in_to_out,mid,FOR,GET,-11.07567625272045,-138.15189310850818,-27.892502307673784,2
1029,1,1,in_to_out,mid,FOR,GET,-11.267166612855023,-137.78346964841776,-28.400588954078255,2
1030,1,1,in_to_out,mid,FOR,GET,-11.458656972989596,-137.41504618832735,-28.908675600482727,2
1031,1,1,in_to_out,mid,FOR,GET,-11.650147333124169,-137.04662272823694,-29.4167622468872,2
1032,1,1,in_to_out,mid,FOR,RUG,-4.632715150331683,-152.1004038707594,-5.929874437770434,2
1033,1,1,in_to_out,mid,FOR,RUG,-5.037644048118812,-151.7973192223839,-5.511868782449854,2
1034,1,1,in_to_out,mid,FOR,RUG,-5.442572945905941,-151.49423457400837,-5.093863127129274,2
1035,1,1,in_to_out,mid,FOR,RUG,-5.84750184369307,-151.19114992563286,-4.675857471808694,2
1036,1,1,in_to_out,mid,FOR,RUG,-6.252430741480199,-150.88806527725734,-4.257851816488114,2
1037,1,1,in_to_out,mid,FOR,RUG,-6.657359639267328,-150.58498062888182,-3.8398461611675345,2
1038,1,1,in_to_out,mid,FOR,RUG,-7.0622885370544575,-150.2818959805063,-3.421840505846955,2
