module,distinct_receivernodes,recievers_overall,bars_remaining,jumps,groundnode_utilization,num_alternative_startnodes,mapping_name,filenamestr
6,6,6,3,0,1,0,mapping_8498,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G1_232424_A0_mapping_8498.json
6,6,6,2,0,1,0,mapping_8509,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G1_232424_A0_mapping_8509.json
6,5,6,3,0,1,0,mapping_8537,possible_mappings_2016/160810_5/M6_R5_6_B3_J0_G1_232425_A0_mapping_8537.json
6,6,6,2,0,1,0,mapping_8582,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G1_232425_A0_mapping_8582.json
6,6,6,3,0,2,0,mapping_8599,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G2_232425_A0_mapping_8599.json
6,6,6,3,0,1,0,mapping_8611,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G1_232425_A0_mapping_8611.json
6,6,6,2,0,1,0,mapping_8623,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G1_232425_A0_mapping_8623.json
6,6,6,3,0,1,0,mapping_8628,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G1_232425_A0_mapping_8628.json
6,6,6,3,0,1,0,mapping_8685,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G1_232425_A0_mapping_8685.json
6,6,6,2,0,1,0,mapping_8748,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G1_232425_A0_mapping_8748.json
6,6,6,1,0,1,0,mapping_8823,possible_mappings_2016/160810_5/M6_R6_6_B1_J0_G1_232425_A0_mapping_8823.json
6,6,6,1,0,2,0,mapping_8885,possible_mappings_2016/160810_5/M6_R6_6_B1_J0_G2_232425_A0_mapping_8885.json
6,6,6,1,0,1,0,mapping_8910,possible_mappings_2016/160810_5/M6_R6_6_B1_J0_G1_232425_A0_mapping_8910.json
6,6,6,2,0,2,0,mapping_8925,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G2_232425_A0_mapping_8925.json
6,6,6,3,0,1,0,mapping_8942,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G1_232425_A0_mapping_8942.json
6,6,6,2,0,2,0,mapping_8966,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G2_232425_A0_mapping_8966.json
6,5,6,3,0,1,0,mapping_8991,possible_mappings_2016/160810_5/M6_R5_6_B3_J0_G1_232425_A0_mapping_8991.json
6,6,6,3,0,1,0,mapping_9002,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G1_232425_A0_mapping_9002.json
6,6,6,3,0,0,0,mapping_9009,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G0_232425_A0_mapping_9009.json
6,6,6,1,0,1,0,mapping_9023,possible_mappings_2016/160810_5/M6_R6_6_B1_J0_G1_232425_A0_mapping_9023.json
6,5,6,3,0,1,0,mapping_9025,possible_mappings_2016/160810_5/M6_R5_6_B3_J0_G1_232425_A0_mapping_9025.json
6,6,6,2,0,2,0,mapping_9030,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G2_232425_A0_mapping_9030.json
6,5,6,3,0,1,0,mapping_9051,possible_mappings_2016/160810_5/M6_R5_6_B3_J0_G1_232425_A0_mapping_9051.json
6,6,6,3,0,1,0,mapping_9096,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G1_232425_A0_mapping_9096.json
6,6,6,3,0,2,0,mapping_9106,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G2_232425_A0_mapping_9106.json
6,6,6,2,0,1,0,mapping_9109,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G1_232425_A0_mapping_9109.json
6,6,6,2,0,0,0,mapping_9116,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G0_232425_A0_mapping_9116.json
6,6,6,1,0,1,0,mapping_9123,possible_mappings_2016/160810_5/M6_R6_6_B1_J0_G1_232425_A0_mapping_9123.json
6,5,6,2,0,1,0,mapping_9149,possible_mappings_2016/160810_5/M6_R5_6_B2_J0_G1_232425_A0_mapping_9149.json
6,6,6,3,0,1,0,mapping_9159,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G1_232425_A0_mapping_9159.json
6,6,6,3,0,2,0,mapping_9206,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G2_232425_A0_mapping_9206.json
6,6,6,3,0,2,0,mapping_9211,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G2_232425_A0_mapping_9211.json
6,5,6,3,0,1,0,mapping_9212,possible_mappings_2016/160810_5/M6_R5_6_B3_J0_G1_232425_A0_mapping_9212.json
6,6,6,3,0,1,0,mapping_9226,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G1_232425_A0_mapping_9226.json
6,5,6,3,0,3,0,mapping_9257,possible_mappings_2016/160810_5/M6_R5_6_B3_J0_G3_232425_A0_mapping_9257.json
6,5,6,3,0,0,0,mapping_9316,possible_mappings_2016/160810_5/M6_R5_6_B3_J0_G0_232425_A0_mapping_9316.json
6,6,6,2,0,3,0,mapping_9386,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G3_232426_A0_mapping_9386.json
6,6,6,0,0,1,0,mapping_9388,possible_mappings_2016/160810_5/M6_R6_6_B0_J0_G1_232426_A0_mapping_9388.json
6,6,6,1,0,2,0,mapping_9399,possible_mappings_2016/160810_5/M6_R6_6_B1_J0_G2_232426_A0_mapping_9399.json
6,6,6,2,0,1,0,mapping_9417,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G1_232426_A0_mapping_9417.json
6,6,6,3,0,1,0,mapping_9430,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G1_232426_A0_mapping_9430.json
6,4,6,3,0,1,0,mapping_9489,possible_mappings_2016/160810_5/M6_R4_6_B3_J0_G1_232426_A0_mapping_9489.json
6,6,6,3,0,3,0,mapping_9500,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G3_232426_A0_mapping_9500.json
6,6,6,0,0,1,0,mapping_9516,possible_mappings_2016/160810_5/M6_R6_6_B0_J0_G1_232426_A0_mapping_9516.json
6,6,6,1,0,0,0,mapping_9560,possible_mappings_2016/160810_5/M6_R6_6_B1_J0_G0_232426_A0_mapping_9560.json
6,5,6,0,0,2,0,mapping_9583,possible_mappings_2016/160810_5/M6_R5_6_B0_J0_G2_232426_A0_mapping_9583.json
6,6,6,1,0,1,0,mapping_9618,possible_mappings_2016/160810_5/M6_R6_6_B1_J0_G1_232426_A0_mapping_9618.json
6,6,6,3,0,1,0,mapping_9734,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G1_232426_A0_mapping_9734.json
6,5,6,3,0,0,0,mapping_9736,possible_mappings_2016/160810_5/M6_R5_6_B3_J0_G0_232426_A0_mapping_9736.json
6,6,6,2,0,1,0,mapping_9761,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G1_232426_A0_mapping_9761.json
6,5,6,3,0,3,0,mapping_9762,possible_mappings_2016/160810_5/M6_R5_6_B3_J0_G3_232426_A0_mapping_9762.json
6,5,6,2,0,1,0,mapping_9785,possible_mappings_2016/160810_5/M6_R5_6_B2_J0_G1_232426_A0_mapping_9785.json
6,6,6,3,0,0,0,mapping_9792,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G0_232426_A0_mapping_9792.json
6,6,6,3,0,3,0,mapping_9799,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G3_232426_A0_mapping_9799.json
6,6,6,3,0,3,0,mapping_9803,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G3_232426_A0_mapping_9803.json
6,6,6,2,0,1,0,mapping_9817,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G1_232426_A0_mapping_9817.json
6,6,6,2,0,0,0,mapping_9819,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G0_232426_A0_mapping_9819.json
6,6,6,3,0,1,0,mapping_9850,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G1_232426_A0_mapping_9850.json
6,6,6,3,0,3,0,mapping_9870,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G3_232426_A0_mapping_9870.json
6,6,6,3,0,0,0,mapping_9892,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G0_232426_A0_mapping_9892.json
6,6,6,2,0,1,0,mapping_9896,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G1_232426_A0_mapping_9896.json
6,6,6,2,0,1,0,mapping_9998,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G1_232426_A0_mapping_9998.json
6,6,6,2,0,1,0,mapping_10006,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G1_232426_A0_mapping_10006.json
6,6,6,3,0,0,0,mapping_10044,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G0_232426_A0_mapping_10044.json
6,6,6,3,0,2,0,mapping_10065,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G2_232426_A0_mapping_10065.json
6,6,6,2,0,1,0,mapping_10072,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G1_232426_A0_mapping_10072.json
6,6,6,3,0,0,0,mapping_10097,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G0_232426_A0_mapping_10097.json
6,6,6,1,0,1,0,mapping_10104,possible_mappings_2016/160810_5/M6_R6_6_B1_J0_G1_232426_A0_mapping_10104.json
6,6,6,3,0,0,0,mapping_10119,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G0_232426_A0_mapping_10119.json
6,6,6,3,0,2,0,mapping_10215,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G2_232427_A0_mapping_10215.json
6,6,6,3,0,0,0,mapping_10269,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G0_232427_A0_mapping_10269.json
6,6,6,3,0,2,0,mapping_10277,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G2_232427_A0_mapping_10277.json
6,6,6,3,0,3,0,mapping_10307,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G3_232427_A0_mapping_10307.json
6,6,6,3,0,2,0,mapping_10365,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G2_232427_A0_mapping_10365.json
6,6,6,1,0,1,0,mapping_10389,possible_mappings_2016/160810_5/M6_R6_6_B1_J0_G1_232427_A0_mapping_10389.json
6,6,6,3,0,1,0,mapping_10397,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G1_232427_A0_mapping_10397.json
6,6,6,2,0,2,0,mapping_10418,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G2_232427_A0_mapping_10418.json
6,5,6,3,0,0,0,mapping_10541,possible_mappings_2016/160810_5/M6_R5_6_B3_J0_G0_232427_A0_mapping_10541.json
6,5,6,2,0,1,0,mapping_10550,possible_mappings_2016/160810_5/M6_R5_6_B2_J0_G1_232427_A0_mapping_10550.json
6,6,6,3,0,2,0,mapping_10565,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G2_232427_A0_mapping_10565.json
6,6,6,1,0,0,0,mapping_10589,possible_mappings_2016/160810_5/M6_R6_6_B1_J0_G0_232427_A0_mapping_10589.json
6,6,6,3,0,2,0,mapping_10603,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G2_232427_A0_mapping_10603.json
6,6,6,3,0,0,0,mapping_10611,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G0_232427_A0_mapping_10611.json
6,6,6,3,0,0,0,mapping_10614,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G0_232427_A0_mapping_10614.json
6,5,6,3,0,2,0,mapping_10626,possible_mappings_2016/160810_5/M6_R5_6_B3_J0_G2_232427_A0_mapping_10626.json
6,6,6,2,0,2,0,mapping_10641,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G2_232427_A0_mapping_10641.json
6,6,6,3,0,2,0,mapping_10650,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G2_232427_A0_mapping_10650.json
6,6,6,3,0,1,0,mapping_10706,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G1_232427_A0_mapping_10706.json
6,6,6,3,0,1,0,mapping_10783,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G1_232427_A0_mapping_10783.json
6,5,6,3,0,1,0,mapping_10803,possible_mappings_2016/160810_5/M6_R5_6_B3_J0_G1_232427_A0_mapping_10803.json
6,4,6,3,0,1,0,mapping_10827,possible_mappings_2016/160810_5/M6_R4_6_B3_J0_G1_232427_A0_mapping_10827.json
6,6,6,0,0,1,0,mapping_10836,possible_mappings_2016/160810_5/M6_R6_6_B0_J0_G1_232427_A0_mapping_10836.json
6,6,6,2,0,3,0,mapping_10843,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G3_232427_A0_mapping_10843.json
6,5,6,2,0,2,0,mapping_10866,possible_mappings_2016/160810_5/M6_R5_6_B2_J0_G2_232427_A0_mapping_10866.json
6,6,6,1,0,2,0,mapping_10879,possible_mappings_2016/160810_5/M6_R6_6_B1_J0_G2_232427_A0_mapping_10879.json
6,6,6,2,0,1,0,mapping_10882,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G1_232427_A0_mapping_10882.json
6,6,6,3,0,1,0,mapping_10885,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G1_232427_A0_mapping_10885.json
6,6,6,3,0,2,0,mapping_11017,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G2_232428_A0_mapping_11017.json
6,5,6,3,0,2,0,mapping_11050,possible_mappings_2016/160810_5/M6_R5_6_B3_J0_G2_232428_A0_mapping_11050.json
6,5,6,3,0,1,0,mapping_11053,possible_mappings_2016/160810_5/M6_R5_6_B3_J0_G1_232428_A0_mapping_11053.json
6,5,6,3,0,2,0,mapping_11054,possible_mappings_2016/160810_5/M6_R5_6_B3_J0_G2_232428_A0_mapping_11054.json
6,6,6,3,0,0,0,mapping_11063,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G0_232428_A0_mapping_11063.json
6,6,6,2,0,1,0,mapping_11072,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G1_232428_A0_mapping_11072.json
6,5,6,3,0,1,0,mapping_11100,possible_mappings_2016/160810_5/M6_R5_6_B3_J0_G1_232428_A0_mapping_11100.json
6,6,6,3,0,2,0,mapping_11184,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G2_232428_A0_mapping_11184.json
6,5,6,2,0,0,0,mapping_11199,possible_mappings_2016/160810_5/M6_R5_6_B2_J0_G0_232428_A0_mapping_11199.json
6,6,6,3,0,1,0,mapping_11290,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G1_232428_A0_mapping_11290.json
6,6,6,3,0,1,0,mapping_11320,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G1_232428_A0_mapping_11320.json
6,6,6,3,0,0,0,mapping_11327,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G0_232428_A0_mapping_11327.json
6,6,6,3,0,1,0,mapping_11388,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G1_232428_A0_mapping_11388.json
6,6,6,3,0,0,0,mapping_11402,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G0_232428_A0_mapping_11402.json
6,6,6,2,0,3,0,mapping_11412,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G3_232428_A0_mapping_11412.json
6,6,6,3,0,0,0,mapping_11413,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G0_232428_A0_mapping_11413.json
6,5,6,3,0,1,0,mapping_11481,possible_mappings_2016/160810_5/M6_R5_6_B3_J0_G1_232428_A0_mapping_11481.json
6,6,6,3,0,1,0,mapping_11501,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G1_232428_A0_mapping_11501.json
6,6,6,3,0,1,0,mapping_11521,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G1_232428_A0_mapping_11521.json
6,6,6,3,0,1,0,mapping_11524,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G1_232428_A0_mapping_11524.json
6,6,6,3,0,1,0,mapping_11527,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G1_232428_A0_mapping_11527.json
6,6,6,2,0,1,0,mapping_11541,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G1_232428_A0_mapping_11541.json
6,5,6,2,0,1,0,mapping_11549,possible_mappings_2016/160810_5/M6_R5_6_B2_J0_G1_232428_A0_mapping_11549.json
6,6,6,3,0,1,0,mapping_11556,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G1_232428_A0_mapping_11556.json
6,5,6,2,0,0,0,mapping_11596,possible_mappings_2016/160810_5/M6_R5_6_B2_J0_G0_232428_A0_mapping_11596.json
6,6,6,2,0,2,0,mapping_11612,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G2_232428_A0_mapping_11612.json
6,6,6,3,0,2,0,mapping_11622,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G2_232428_A0_mapping_11622.json
6,6,6,3,0,2,0,mapping_11628,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G2_232428_A0_mapping_11628.json
6,6,6,3,0,2,0,mapping_11657,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G2_232428_A0_mapping_11657.json
6,6,6,2,0,2,0,mapping_11662,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G2_232428_A0_mapping_11662.json
6,5,6,2,0,0,0,mapping_11663,possible_mappings_2016/160810_5/M6_R5_6_B2_J0_G0_232428_A0_mapping_11663.json
6,6,6,2,0,1,0,mapping_11697,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G1_232428_A0_mapping_11697.json
6,6,6,1,0,2,0,mapping_11730,possible_mappings_2016/160810_5/M6_R6_6_B1_J0_G2_232428_A0_mapping_11730.json
6,5,6,1,0,0,0,mapping_11750,possible_mappings_2016/160810_5/M6_R5_6_B1_J0_G0_232428_A0_mapping_11750.json
6,6,6,1,0,1,0,mapping_11769,possible_mappings_2016/160810_5/M6_R6_6_B1_J0_G1_232429_A0_mapping_11769.json
6,6,6,2,0,0,0,mapping_11773,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G0_232429_A0_mapping_11773.json
6,6,6,1,0,2,0,mapping_11809,possible_mappings_2016/160810_5/M6_R6_6_B1_J0_G2_232429_A0_mapping_11809.json
6,6,6,2,0,0,0,mapping_11840,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G0_232429_A0_mapping_11840.json
6,6,6,1,0,2,0,mapping_11848,possible_mappings_2016/160810_5/M6_R6_6_B1_J0_G2_232429_A0_mapping_11848.json
6,6,6,0,0,1,0,mapping_11859,possible_mappings_2016/160810_5/M6_R6_6_B0_J0_G1_232429_A0_mapping_11859.json
6,6,6,3,0,3,0,mapping_11865,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G3_232429_A0_mapping_11865.json
6,6,6,0,0,2,0,mapping_11931,possible_mappings_2016/160810_5/M6_R6_6_B0_J0_G2_232429_A0_mapping_11931.json
6,6,6,1,0,2,0,mapping_11972,possible_mappings_2016/160810_5/M6_R6_6_B1_J0_G2_232429_A0_mapping_11972.json
6,6,6,3,0,1,0,mapping_12016,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G1_232429_A0_mapping_12016.json
6,5,6,3,0,2,0,mapping_12022,possible_mappings_2016/160810_5/M6_R5_6_B3_J0_G2_232429_A0_mapping_12022.json
6,6,6,2,0,2,0,mapping_12073,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G2_232429_A0_mapping_12073.json
6,6,6,2,0,2,0,mapping_12076,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G2_232429_A0_mapping_12076.json
6,6,6,3,0,0,0,mapping_12098,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G0_232429_A0_mapping_12098.json
6,6,6,3,0,1,0,mapping_12111,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G1_232429_A0_mapping_12111.json
6,6,6,2,0,0,0,mapping_12128,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G0_232429_A0_mapping_12128.json
6,5,6,2,0,1,0,mapping_12172,possible_mappings_2016/160810_5/M6_R5_6_B2_J0_G1_232429_A0_mapping_12172.json
6,6,6,0,0,2,0,mapping_12200,possible_mappings_2016/160810_5/M6_R6_6_B0_J0_G2_232429_A0_mapping_12200.json
6,6,6,3,0,1,0,mapping_12220,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G1_232429_A0_mapping_12220.json
6,6,6,3,0,1,0,mapping_12259,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G1_232429_A0_mapping_12259.json
6,5,6,3,0,3,0,mapping_12287,possible_mappings_2016/160810_5/M6_R5_6_B3_J0_G3_232429_A0_mapping_12287.json
6,6,6,3,0,1,0,mapping_12318,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G1_232429_A0_mapping_12318.json
6,6,6,3,0,3,0,mapping_12369,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G3_232429_A0_mapping_12369.json
6,6,6,3,0,0,0,mapping_12381,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G0_232429_A0_mapping_12381.json
6,6,6,2,0,1,0,mapping_12420,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G1_232429_A0_mapping_12420.json
6,6,6,3,0,2,0,mapping_12461,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G2_232429_A0_mapping_12461.json
6,6,6,3,0,0,0,mapping_12475,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G0_232429_A0_mapping_12475.json
6,4,6,3,0,0,0,mapping_12478,possible_mappings_2016/160810_5/M6_R4_6_B3_J0_G0_232429_A0_mapping_12478.json
6,6,6,1,0,2,0,mapping_12485,possible_mappings_2016/160810_5/M6_R6_6_B1_J0_G2_232429_A0_mapping_12485.json
6,6,6,2,0,3,0,mapping_12547,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G3_232429_A0_mapping_12547.json
6,6,6,3,0,0,0,mapping_12558,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G0_232429_A0_mapping_12558.json
6,5,6,2,0,0,0,mapping_12581,possible_mappings_2016/160810_5/M6_R5_6_B2_J0_G0_232429_A0_mapping_12581.json
6,6,6,2,0,1,0,mapping_12591,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G1_232430_A0_mapping_12591.json
6,5,6,2,0,1,0,mapping_12620,possible_mappings_2016/160810_5/M6_R5_6_B2_J0_G1_232430_A0_mapping_12620.json
6,6,6,3,0,1,0,mapping_12634,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G1_232430_A0_mapping_12634.json
6,6,6,2,0,2,0,mapping_12641,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G2_232430_A0_mapping_12641.json
6,6,6,2,0,1,0,mapping_12650,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G1_232430_A0_mapping_12650.json
6,6,6,3,0,1,0,mapping_12659,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G1_232430_A0_mapping_12659.json
6,6,6,3,0,2,0,mapping_12740,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G2_232430_A0_mapping_12740.json
6,6,6,3,0,0,0,mapping_12761,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G0_232430_A0_mapping_12761.json
6,5,6,3,0,2,0,mapping_12769,possible_mappings_2016/160810_5/M6_R5_6_B3_J0_G2_232430_A0_mapping_12769.json
6,6,6,3,0,1,0,mapping_12815,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G1_232430_A0_mapping_12815.json
6,6,6,3,0,1,0,mapping_12826,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G1_232430_A0_mapping_12826.json
6,6,6,2,0,1,0,mapping_12841,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G1_232430_A0_mapping_12841.json
6,6,6,3,0,2,0,mapping_12875,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G2_232430_A0_mapping_12875.json
6,6,6,2,0,2,0,mapping_12922,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G2_232430_A0_mapping_12922.json
6,5,6,1,0,1,0,mapping_12936,possible_mappings_2016/160810_5/M6_R5_6_B1_J0_G1_232430_A0_mapping_12936.json
6,6,6,3,0,2,0,mapping_13094,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G2_232430_A0_mapping_13094.json
6,6,6,2,0,2,0,mapping_13133,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G2_232430_A0_mapping_13133.json
6,6,6,1,0,1,0,mapping_13136,possible_mappings_2016/160810_5/M6_R6_6_B1_J0_G1_232430_A0_mapping_13136.json
6,6,6,2,0,0,0,mapping_13154,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G0_232430_A0_mapping_13154.json
6,6,6,3,0,2,0,mapping_13165,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G2_232430_A0_mapping_13165.json
6,6,6,3,0,0,0,mapping_13174,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G0_232430_A0_mapping_13174.json
6,6,6,1,0,2,0,mapping_13221,possible_mappings_2016/160810_5/M6_R6_6_B1_J0_G2_232430_A0_mapping_13221.json
6,5,6,3,0,1,0,mapping_13240,possible_mappings_2016/160810_5/M6_R5_6_B3_J0_G1_232430_A0_mapping_13240.json
6,6,6,2,0,1,0,mapping_13267,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G1_232430_A0_mapping_13267.json
6,6,6,3,0,0,0,mapping_13323,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G0_232430_A0_mapping_13323.json
6,5,6,2,0,1,0,mapping_13325,possible_mappings_2016/160810_5/M6_R5_6_B2_J0_G1_232430_A0_mapping_13325.json
6,6,6,3,0,2,0,mapping_13330,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G2_232430_A0_mapping_13330.json
6,6,6,1,0,1,0,mapping_13354,possible_mappings_2016/160810_5/M6_R6_6_B1_J0_G1_232430_A0_mapping_13354.json
6,6,6,3,0,1,0,mapping_13367,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G1_232430_A0_mapping_13367.json
6,5,6,3,0,1,0,mapping_13441,possible_mappings_2016/160810_5/M6_R5_6_B3_J0_G1_232431_A0_mapping_13441.json
6,6,6,3,0,1,0,mapping_13454,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G1_232431_A0_mapping_13454.json
6,6,6,3,0,4,0,mapping_13458,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G4_232431_A0_mapping_13458.json
6,6,6,3,0,1,0,mapping_13463,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G1_232431_A0_mapping_13463.json
6,6,6,3,0,2,0,mapping_13512,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G2_232431_A0_mapping_13512.json
6,5,6,3,0,0,0,mapping_13515,possible_mappings_2016/160810_5/M6_R5_6_B3_J0_G0_232431_A0_mapping_13515.json
6,6,6,2,0,2,0,mapping_13527,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G2_232431_A0_mapping_13527.json
6,6,6,2,0,1,0,mapping_13579,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G1_232431_A0_mapping_13579.json
6,6,6,3,0,1,0,mapping_13595,possible_mappings_2016/160810_5/M6_R6_6_B3_J0_G1_232431_A0_mapping_13595.json
6,5,6,2,0,3,0,mapping_13616,possible_mappings_2016/160810_5/M6_R5_6_B2_J0_G3_232431_A0_mapping_13616.json
6,6,6,2,0,1,0,mapping_13619,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G1_232431_A0_mapping_13619.json
6,6,6,2,0,1,0,mapping_13624,possible_mappings_2016/160810_5/M6_R6_6_B2_J0_G1_232431_A0_mapping_13624.json
